Hour,Heating Load (kW)
3170,10.840244058125926
3171,15.491739596816345
3172,17.365633615969266
3173,18.561368619036383
3174,19.80187528035252
3175,18.635533475471853
3176,16.02654639540065
3177,14.242167416229607
3178,12.23946586662865
3179,11.312957669530748
3180,9.848661360708032
3181,8.571533198404712
3182,6.466256794222209
3183,4.365656204159591
3184,1.44672415500642
3185,5.0837478724973355
3186,4.809972983203665
3187,5.266113258295857
3188,8.513992520642505
3189,11.952864944985137
3190,15.72076208633347
3191,15.896684360565262
3192,16.372192896280424
3193,18.826398949358012
3194,19.41108184282422
3195,24.499913819888132
3196,26.560212867139306
3197,27.653868456050816
3198,31.315862131497866
3199,27.274715377404075
3200,21.53202233699478
3201,16.325840973224512
3202,10.461094853635709
3203,6.184087246227709
3204,2.513840916394128
3205,0.095855204817748
3206,0.095855204817748
3207,0.095855204817748
3208,0.095855204817748
3209,0.095855204817748
3210,0.095855204817748
3211,0.095855204817748
3212,1.3544823721046069
3213,3.4172797248399283
3214,6.961456714140419
3215,8.404298038359146
3216,10.147658205989016
3217,13.39437526602461
3218,15.010028634075285
3219,18.57711231337967
3220,18.006982661361434
3221,17.988569916614647
3222,18.99278272957861
3223,18.72188933469182
3224,14.035589901166668
3225,8.778499043823759
3226,2.863369105713455
3227,0.095855204817748
3228,0.095855204817748
3229,0.095855204817748
3230,0.095855204817748
3231,0.095855204817748
3232,0.095855204817748
3233,0.095855204817748
3234,0.095855204817748
3235,0.095855204817748
3236,0.095855204817748
3237,3.215746467882129
3238,8.271455919076118
3239,10.215261893787902
3240,11.729499735254608
3241,15.2305757030669
3242,16.147079438340732
3243,17.822326594765766
3244,18.747156599045656
3245,18.80734204970809
3246,20.731349178759267
3247,18.707878115041026
3248,16.78437349920117
3249,15.757708967719717
3250,11.794092950883016
3251,8.36733414321542
3252,4.191503157621581
3253,0.095855204817748
3254,0.095855204817748
3255,0.6611216738200288
3256,0.095855204817748
3257,2.399058086065622
3258,4.003011766593794
3259,8.260214651025231
3260,11.121401639857183
3261,14.718969224564928
3262,18.161400948722246
3263,20.62066880621383
3264,22.047236098575375
3265,24.98458769589632
3266,26.41574666942801
3267,30.3285198897809
3268,31.436357016444035
3269,32.396177113323496
3270,32.3838258407411
3271,30.305649216160923
3272,28.41594435618275
3273,25.958592130166252
3274,20.33934574548301
3275,16.992232597976862
3276,14.106545632859056
3277,9.651235924347953
3278,6.069253152537927
3279,6.303248359131811
3280,5.133844368395806
3281,5.304422274994893
3282,7.278144953620959
3283,11.187086472088904
3284,14.169809311646192
3285,19.902113233279877
3286,22.750714390201463
3287,23.96157660266341
3288,25.393220446079486
3289,26.370805319139436
3290,27.05875951094765
3291,28.75199963604089
3292,29.944862997339357
3293,31.052998809632893
3294,30.864904904470592
3295,31.291103005430273
3296,31.232846313368054
3297,30.17474833049218
3298,28.61435327601381
3299,27.471794108238633
3300,24.05338298757063
3301,22.730613113630554
3302,22.44264049369568
3303,22.410502852933824
3304,22.68278291599817
3305,21.861365588793067
3306,20.263380452823665
3307,20.278585065691885
3308,21.56415286571634
3309,24.756329903725177
3310,27.890504247694686
3311,29.60065594234725
3312,29.761865156762052
3313,31.920643622237947
3314,32.618027070255714
3315,33.536423195129046
3316,33.83634629799182
3317,34.99557252798702
3318,35.37555346725301
3319,33.27783328505154
3320,30.67761310705888
3321,26.9562884412966
3322,23.280239002388843
3323,21.045234420238994
3324,19.270638708483972
3325,15.226025142431705
3326,13.08656716309289
3327,12.190428189768937
3328,10.157573744881132
3329,9.34695949104794
3330,8.101186189032669
3331,9.878904894564487
3332,12.215454451024083
3333,14.852824350575245
3334,17.429062172557945
3335,18.712055398653753
3336,20.59804888579936
3337,25.029742246843693
3338,26.508080707989404
3339,27.718444856928603
3340,29.241045239001625
3341,29.786033088307327
3342,31.74416444312158
3343,30.208602623160058
3344,26.83088340631297
3345,22.801789578889416
3346,17.38111291875329
3347,14.280324687900455
3348,11.169988060308498
3349,9.06463906146714
3350,5.8882783021032115
3351,2.8375763011628847
3352,0.095855204817748
3353,0.095855204817748
3354,0.095855204817748
3355,2.4268620834985843
3356,4.9004035854008245
3357,9.161825284514306
3358,14.335744841075764
3359,17.957436326448615
3360,20.399047349861764
3361,22.7644497358511
3362,24.087437657542043
3363,25.582484648383232
3364,26.067571832294878
3365,27.29787737285375
3366,28.097510195864196
3367,27.65017767991609
3368,26.749856699170223
3369,25.877805352274887
3370,24.895874287210447
3371,24.4899688815586
3372,23.702333230734354
3373,22.368204066602242
3374,22.030979361691138
3375,19.446806183526025
3376,18.22089630869803
3377,19.077682178312763
3378,19.06493202581748
3379,18.781396985499548
3380,19.314200255856203
3381,19.61325598449142
3382,20.55977245071332
3383,21.995557914815308
3384,23.403295093238867
3385,27.24215677300272
3386,29.80277461859705
3387,32.119541664072266
3388,33.89389076233402
3389,35.05892167319391
3390,34.87577608059896
3391,33.06332276469467
3392,31.362137892130256
3393,29.67784691746102
3394,26.16042252376645
3395,24.220078230890447
3396,20.62939620949602
3397,16.75528902348236
3398,14.04534941438896
3399,13.710880090953978
3400,11.411892694848664
3401,10.01536004996871
3402,6.88580848808162
3403,9.175057815977283
3404,10.352434739874536
3405,13.318814939119587
3406,17.03324107870685
3407,18.773486864818828
3408,20.966246419469613
3409,23.258345159455192
3410,25.325986788677756
3411,27.31240927145699
3412,28.0499925277183
3413,28.61328517639491
3414,28.792849881615435
3415,26.76569606849561
3416,23.015189057573476
3417,19.630759356458263
3418,15.68714241338876
3419,12.38660698197892
3420,10.097329587816253
3421,7.269328577354049
3422,5.287689642257131
3423,4.706498440315719
3424,2.3134408335687433
3425,1.0471281038360838
3426,0.9009767246547901
3427,1.197100502638624
3428,4.776437322864083
3429,9.194525291846702
3430,11.908752651546534
3431,13.718844650045778
3432,16.23947091280877
3433,18.954289655394145
3434,21.316255853095498
3435,23.43107314844873
3436,24.03373029905658
3437,24.700655687637024
3438,25.02902582589528
3439,24.72891841372938
3440,24.547170234359086
3441,23.696358357778404
3442,22.128839775701802
3443,19.1918061282835
3444,18.206437371390297
3445,18.7661345063632
3446,17.501228129324684
3447,14.440730571876452
3448,13.71204193865751
3449,12.80147616550446
3450,12.178068918118054
3451,12.599690536397583
3452,13.689961759982149
3453,15.746588755012265
3454,18.265433116145662
3455,19.44857373157592
3456,20.98836757391326
3457,23.13727637368709
3458,24.336180191961436
3459,26.710537223543948
