Hour,Load (kW)
7069,16.15561516744315
7070,14.652612851179466
7071,14.131625586798437
7072,14.231519767244794
7073,15.536808576690843
7074,17.542454099749264
7075,21.38952471181824
7076,23.347438021551678
7077,24.115086881467924
7078,24.742826511821463
7079,26.044307323324574
7080,26.78476833706937
7081,26.73812430009792
7082,26.733170456736694
7083,25.61539966891244
7084,24.73217275974172
7085,23.714051080811238
7086,23.132113360516648
7087,23.57906383467025
7088,25.229756500672185
7089,26.081420874465508
7090,27.756821875751825
7091,28.53575683497369
7092,26.05536201505118
7093,24.891898364028556
7094,23.208061673239996
7095,21.971065854392382
7096,20.57398853575352
7097,21.799722518822602
7098,22.27554637221619
7099,24.269589686535472
7100,24.85442907075968
7101,24.66325913285334
7102,24.688567816964905
7103,25.71200020063644
7104,26.55196862694388
7105,27.66707264848023
7106,27.701526739113657
7107,27.97265257887368
7108,27.87734318686237
7109,28.259272702525013
7110,28.56120174395585
7111,28.543853650573343
7112,30.108214634473903
7113,30.33333665056521
7114,29.15914308745275
7115,27.310804882763897
7116,22.84594465420045
7117,20.835819471785406
7118,21.734212465564276
7119,17.881536525672196
7120,19.860591321303964
7121,17.897280647371772
7122,19.640259329520717
7123,21.940958460086186
7124,22.201188907397942
7125,23.55560570433953
7126,25.140140162682023
7127,26.24846177835967
7128,27.227642720255705
7129,27.037118189067122
7130,26.215155878874334
7131,26.212643532319326
7132,26.5165988426729
7133,26.247461994616746
7134,25.598805270496108
7135,25.097387025944823
7136,26.652692750533046
7137,25.884958823272356
7138,23.27552959596025
7139,22.69606451997106
7140,20.311151780831377
7141,14.872141026414507
7142,11.420086545114653
7143,12.522657097442583
7144,11.444771572832568
7145,11.427954334664106
7146,10.991869314158023
7147,12.921354351828315
7148,13.247810126103635
7149,13.467486461446995
7150,13.840196638621535
7151,15.377617817389421
7152,15.098426803466435
7153,15.21415817892708
7154,16.03409763531049
7155,13.132522204512131
7156,12.29501825570629
7157,11.091488922909342
7158,11.35641474983533
7159,12.022483395046152
7160,11.797545609795117
7161,11.84978573109534
7162,11.15172467119656
7163,10.478729714749303
7164,11.279204005742994
7165,10.084914787846854
7166,10.272848703674946
7167,11.41945910951413
7168,11.337438470289406
7169,11.476377653171461
7170,11.732241591199223
7171,11.954670695742582
7172,11.448726236381102
7173,11.0518161921646
7174,11.96778482048342
7175,11.716115761965023
7176,11.41310179533789
7177,10.523076215569926
7178,11.03543208636911
7179,12.321574382021119
7180,12.717216691598095
7181,13.52339607329257
7182,15.263061365626303
7183,17.143805264665264
7184,18.531537145176877
7185,18.296967890364325
7186,16.423261321736774
7187,14.800572889085212
7188,13.970422771838626
7189,12.735875266587529
7190,13.007089530143125
7191,13.544396148221956
7192,13.86192222760586
7193,14.572043442447391
7194,15.89009937120526
7195,17.656046852429704
7196,18.571421825684343
7197,19.23442693521995
7198,19.953604640352577
7199,20.05561103566272
7200,19.35009638813225
7201,20.34126218457121
7202,21.024151938353103
7203,21.2105224761337
7204,21.833566437991024
7205,22.099686194650502
7206,21.925035286243236
7207,22.39751040497789
7208,22.965854990031637
7209,23.891925817061768
7210,21.44629362282648
7211,21.25156262929662
7212,18.091573540170188
7213,16.298356486708563
7214,15.782240184264113
7215,14.691647941908219
7216,15.704629212248989
7217,16.031598739738797
7218,17.465729468585245
7219,19.362053990146592
7220,20.141507539986225
7221,19.597176881002966
7222,20.189194636715833
7223,21.83657837322531
7224,21.584757907864535
7225,21.983040934478932
7226,22.16612953569243
7227,22.419929323490962
7228,22.57693359523297
7229,22.7186924824747
7230,22.947104224645926
7231,23.62518288108761
7232,25.46951089419282
7233,25.558812338472883
7234,26.38427660395678
7235,24.16807122614535
7236,21.7977050453065
7237,19.894592570315393
7238,20.146673989902517
7239,19.866006793609976
7240,18.72500886870499
7241,17.84615417886729
7242,18.676032921675638
7243,20.114697830894904
7244,21.107358114199222
7245,21.50435038588221
7246,23.53781192200129
