Hour,Load (kW)
7188,21.278046815506716
7189,19.194822246178028
7190,19.61510321007107
7191,20.58682693295084
7192,21.033455875729185
7193,22.168602985640018
7194,24.38510467233546
7195,26.972331479001504
7196,28.431057566219117
7197,29.49077886510534
7198,30.826925961625843
7199,30.80910468031078
7200,29.79793768911166
7201,31.260537101822997
7202,32.599808295200276
7203,32.82038820942729
7204,33.89531294458474
7205,34.13246653090585
7206,34.1155599866135
7207,34.85401768846241
7208,35.35645348305378
7209,35.641023889005005
7210,32.23702856903378
7211,31.175835168456306
7212,26.941070213864002
7213,24.10149617049157
7214,22.758497050711686
7215,21.669205287605237
7216,22.854253516724327
7217,23.5993411154881
7218,26.338989966544464
7219,29.456090121877843
7220,31.14636339546821
7221,30.725620856746524
7222,31.43763088241691
7223,34.068433234483024
7224,34.02008844336971
7225,34.57991958861418
7226,34.94542021067713
7227,35.58337984993463
7228,35.69278711189604
7229,36.09477722020699
7230,36.425327181898076
7231,37.490560897848944
7232,39.22416852012779
7233,38.962980975403894
7234,38.85952022672653
7235,35.8164710844471
7236,32.52023272460316
7237,29.525410733868558
7238,29.005962085416837
7239,28.53309677457624
7240,27.410996574720606
7241,26.363125880040105
7242,28.08660273598033
7243,30.890649986109825
7244,32.67125879413867
7245,33.71014565599976
7246,36.7890302674022
7247,38.330292740891174
7248,39.168591227026695
7249,37.273847248785
7250,36.39363769995022
7251,39.1013379641527
7252,38.94462841650171
7253,38.90819369834033
7254,38.77358700049024
7255,39.15120087656175
7256,39.32048206519041
7257,40.84382441468472
7258,39.23275723460348
7259,36.4348644356385
7260,34.61720967189195
7261,36.8128967696681
7262,38.87326902872811
7263,41.31213656114788
7264,41.279819274182806
7265,41.50642585655465
7266,39.409279578224364
7267,39.21108134163703
7268,41.085423612610356
7269,42.06252494288983
7270,43.773683063893195
7271,43.964851567664184
7272,44.37519005654854
7273,45.21516901346251
7274,45.51849683276633
7275,45.37250386533896
7276,45.75399199584882
7277,45.23255861273168
7278,45.8595261402058
7279,45.420101114569235
7280,46.370217951263484
7281,47.26487584117647
7282,44.75779577892459
7283,42.213805232197
7284,39.09506035205288
7285,36.07923963515244
7286,36.48030118648268
7287,38.21115821524232
7288,36.3361574306563
7289,36.5174739182831
7290,35.040879268976774
7291,36.44852571533106
7292,36.70281864089465
7293,36.80692811313177
7294,37.26652131162173
7295,38.19625217375093
7296,39.727683172355434
7297,39.5297934575042
7298,39.49982487168386
7299,39.195350574606124
7300,38.758157296990625
7301,38.554016284472205
7302,38.43220460746147
7303,38.5496329011695
7304,40.43038548105912
